id,created_at,text,screen_name,description,location,followers_count,statuses_count,retweet_count
"793442324739133440","2016-11-01","rt newtgingrich washington postabc poll absurd trump move point last daysh never point behi","PamG61802904","christian marri pro life maga corgi mom","AL","961","21829","5720"
"793442326752456705","2016-11-01","clinton slip nation poll elect day approach","MPRnews","break news awardwin coverag minnesota mpr news got question askmprnew","MN","258644","104643","1"
"793442325460647936","2016-11-01","rt hillaryclinton the thought donald trump nuclear weapon scare death it scare everyon","RaisingMyBee","rais w loml mommi wifey consciouspar goodvib moon preemiemom preemiestrong phlebotomist","MA","3476","69806","9322"
"793442320314208256","2016-11-01","rt wit sexual predat donald trump also rape use disappear threaten anoth victim https","Elkogal","","AR","49","1476","209"
"793442318338625536","2016-11-01","poll show trump jump","bonniebarton86","","NY","115","70142","0"
"793442334558085121","2016-11-01","rt jonfav paul ryan vote presidenti candid make racist comment brag commit sexual assault betterway ht","VmkellerVanessa","mother wife daughter sister human being breast cancer survivor","FL","450","90023","1867"
"793442342615322624","2016-11-01","rt aprildryan trump said vote georg w bush in claim never cnnpolit","Denali99","wife mother gg lover art music travel love auburn tiger steeler passion interior design thrift southern bell north","PA","842","188808","14"
"793442336244133889","2016-11-01","rt cnn just in hillari clinton donald trump neckandneck new nation track poll http","gloriousista","vegan born christian","NC","70","4193","558"
"793442338261565440","2016-11-01","hey firegeo s time final end hillari clinton s hatr everyday virginian readi vote novemb","Federalist46","a network citizen work educ virginian econom secur risk crook hillari clinton","VA","376","45053","0"
"793442339880448000","2016-11-01","rt juddlegum this paragraph incoher russia tri disrupt elect hack hillari amp dem s tri h","DummieyBlondiey","life trip nt bag pack","TX","3087","205386","321"
"793442335786958848","2016-11-01","govgaryjohnson extrem irrespons specul clinton impeach this partisan activ destroy countri","P_Brewski_965","so mani hobbi littl time","MI","9","664","0"
"793442340484427776","2016-11-01","mikegalanoshln even sisinlaw know s scum cher susansarandon rosariodawson sensand","marnidarr","peaceseek treehug animallov hippi warrior fight fibro cfsme oa mdd ptsd ddd et al greennewd impeachthemf","MI","115","9923","0"
"793442332842594304","2016-11-01","welcom il rep srdruri take grader elect process school life connect","mikelubelfeld","superintend colead suptchat wedmonth coauthor npolyak the unlearn leader unlearninglead student voic from invis invalu","IL","11459","47201","1"
"793442341059256321","2016-11-01","rt berniesand not pay tax make trump anoth greedi billionair avoid pay fair share tax children","Agre_2_Disagre","nfl mma colleg footbal news us world news journalist polit news opinion news r bsoul metal govern polit sport","SC","1","43","4334"
"793442334763458560","2016-11-01","rt shock video liber msnbc host chris matthew endors trump truthfe clinton","GodsGotThis45","ca nt believ much i freak love appreci my presid qanon draintheswamp lockherup pedog buildthewal backtheblu maga","TX","3850","69898","109"
"793442340245540864","2016-11-01","rt greenpartyus the longer wait chang harder get don stay home elect day investyourvot greater good","DSandraVyas","integritybeatstrump cultur deviant poet artist intuit tarot counselor taureandevi tarot","MA","1632","67924","89"
"793442344666275841","2016-11-01","rt ppollingnumb nation la timesusc daili track poll trump clinton","ThorneColleen","","IL","1299","124294","379"
"793442348411736064","2016-11-01","rt nytim exclus the time obtain document show donald trump use legal dubious tax avoid maneuv","bannerite","swatt stophat aclu stopseparatingfamili antigop resist demforc itsmybodi nastywoman","IL","89738","796249","3303"
"793442351670816768","2016-11-01","rt foxandfriend edklein presid obama politic doj loretta lynch interf clinton investigat","wrighta18","i m mother beauti children wife million man i m bless thank god daili beauti life","OK","849","79012","747"
"793442350643027968","2016-11-01","rt realdonaldtrump look way crook hillari handl email case total mess she unfit presid","steve62269","born pa son brother veteran husband father american god famili countri it s better sorri sorri nt phd sensum communem","IL","317","39461","18317"
"793442348264980481","2016-11-01","rt realjameswood hillaryclinton trump immedi disclos tie connect kremlin associ","Sport_Daddy","proud us citizen via legal immigr freespeech christian prolif maga potus realdonaldtrump tngolf antira bad speller","TN","3861","28193","712"
"793442350303293440","2016-11-01","oh good this man unbeliev investigatingdonaldtrump msnbc cnn politico","RESIST_45th","do no harm take no shit i stand peopl","WA","1165","54569","1"
"793442349971939328","2016-11-01","warn polit post trump list bit redund even winnow duplic","Sally_MacKenzie","usa today bestsel author regenc romanc master swimmer mother son","WA","1773","8862","0"
"793442351427366913","2016-11-01","iowa s gas tax increas controversi time nt caus problem incumb elect","IowaABI","iowa associ busi industri the voic iowa busi sinc","IA","5091","6278","1"
"793442350500548609","2016-11-01","rt politicspr the articl clear state secretari clinton s hotel room citat whatsoev given secretari","totallygreen03","somewher celebr beauti black notmypresid stillwithh","NC","474","50669","50"
"793442349091282948","2016-11-01","fullmetalfinch keitholbermann i m vote trump hillari hillari much qualifi","evangecube","plus year ministri would like epitaph tombston jesus tarri he tri help peopl come know jesus","KY","726","40800","0"
"793442346125910016","2016-11-01","rt charliekenmor better tell trump start watch iowa poll place polit realdonaldtrump ele","54xzy_Bc","","FL","664","196635","1"
"793442347367399427","2016-11-01","rt newtgingrich washington postabc poll absurd trump move point last daysh never point behi","SawinterbeerSam","effect communic key success battl semper fi jj did tie buckl","NJ","129","2621","5720"
"793442352434077701","2016-11-01","rt trumptrash mani scandal s hard keep track realli gop guy support enough gopd","Saberghoff","chefsom lgbt california anim enthusiast resistinsist persistenlist footbal musicthi shall pass hillarystrong my presid","CA","2671","85912","21"
"793442359900041216","2016-11-01","rt lindasuhl hillari clinton even hate voter think stupid we re deplor neverhillari gohil","j74_tee","drum car food","NJ","863","22222","881"
"793442351964364800","2016-11-01","any bit help bless","ScottWatkins44","wake lake motocross","GA","1533","28","0"
"793442360390737924","2016-11-01","rt kurteichenwald trump refus produc record sought prosecutor month said oath was destroy whole time ht","mary_swilling","grammi fdr dem porphyria atheist historian phdabd forev resist pru wearethesupermajor flamingfeminist antiracist","SC","12750","311828","3994"
"793442357102448640","2016-11-01","the new york time rag refut fbi also state noth spam keep search","JasonSMoonen","conserv nole gopher vike wild twin wolv fan","MN","798","34232","0"
"793442352912293888","2016-11-01","rt it this bad gt ny time front page has photo hillari clinton welcom trump sign florida","onthesoundshore","small busi farmer rn hobbi historian trump support day southern baptist will block demoncrap anyon call potus trump liar","NC","3152","71937","148"
"793442351138107394","2016-11-01","hillaryclinton come evid corrupt collus nasti woman kind thing","LeoLionMAGA","alway polit right never polit correct purdu engin jesus lord prolif nra maga kag now parler","IN","84495","61657","0"
"793442352115351552","2016-11-01","i fill ballot brigad see vote joinbrigad","blondiebachus","patriot proud conserv philadelphia base flight attend also love michigan wolverin go blue","VA","849","6805","0"
"793442357668569088","2016-11-01","puppymnkey kurteichenwald slate no us bank touch trump only russian amp saudi he s debt hairplug","2pineappletini","ut ucla jealous mom saw the beatl concert plannedparenthood i outrun dog","TX","1343","16836","0"
"793442357186326528","2016-11-01","thank readingshar","wbdnewton","strang visitor anoth planet connoisseur beauti thing art critic fdrlst","WA","4696","223347","0"
"793442362315898885","2016-11-01","rt realdonaldtrump wow lead abc washingtonpost poll gone point two week most crook hil","sophiafisher66","mom entrepreneur polit junki","MI","286","29621","14146"
"793442363997757440","2016-11-01","that sound heard disembowel train","wryansmith","i hang mom make go kumon hehimhi","WA","503","21534","0"
"793442360843796481","2016-11-01","rt scottadamssay this might first presidenti elect also intervent drunkhillari sobertrump","KGforTrump","i woman support presid trump no list pleas maga trumptrain","PA","5139","95417","965"
"793442365398581248","2016-11-01","rt gsarnoldjr video newt say clinton should chang campaign slogan vote hillari get tim kain presid","LindaLouwalters","love countri music trump grandma marin grandma nurs ummc grandma visit angel provid granddaught attend colleg wv","MD","267","3523","2"
"793442365189025793","2016-11-01","rt foxnew govmikehuckabe if ve ever dealt clinton machin know s alway selfpreserv hannit","WitchIrish","to anyon speak ill may bless less may troubl noth sad come thru door","MD","350","11446","1471"
"793442366078279680","2016-11-01","between rig elect rhetor amp undermin us institut russia alreadi elect my piec","Joyce_Karam","washington correspond the nation thenationalua adjunct professor georg washington univers rt endors","WA","80007","34275","29"
"793442365792845824","2016-11-01","rt msnbc nbcnew poll hillari clinton lead donald trump one week go","fjtrauth1222","born va children father coal miner becam injur i grade mom work doubl shift","VA","51","9984","194"
"793442361351168000","2016-11-01","rt thedailysheepl will weinerg expos darker dirtier secret than we imagin weinerg","Paladiumcrayon","no one exist purpos one belong anywher go die you probabl want talk fair warn fuck nuanc","MI","552","87367","11"
"793442369878106112","2016-11-01","i realli nt know i m go life i ve becom consum elect trumptrain neverhillari","shaina_short","rip mom","MI","962","6098","0"
"793442377604235264","2016-11-01","rt billybaldwin i know trump sinc s thru activ chariti bizz social scene mutual friend etc way voter nt trus","goslarsharrey","evil prevail mistak norm mpopova what about us","FL","409","29850","17871"
"793442368334602240","2016-11-01","rt lobelog did unit arab emir help draft report proclinton cap think tank urg closer usua tie","Tglain","","FL","637","55954","11"
"793442376509493248","2016-11-01","new email show dnc boss give clinton camp debat question advanc fox news who gave question","tapeman6543464","","NY","39","15632","1"
"793442371027345409","2016-11-01","rt mitchellvii schoen bail hillari cnn bail brazil obama back comey nytim back trump russia yep dem dump hi","Barrywoodusmc","retir usmc master sergeant love countri vietnam patriot guard rider maga trump support harley road king kag","TX","1296","6158","5055"
"793442370758979584","2016-11-01","rt stratosathen was trump comput server communic russian bank why should nt fbi investig","carol_clovely4","grandmoth four will alway hrc resist hate trump everi fiber democrat parti yes berni","CA","3899","230643","4"
"793442370624770048","2016-11-01","rt fiveright i m trump snowden russia s ed snowden in fact s american anyon","SLYR123","mom wife yoga teacher proud christian proud american trump support dog lover","TX","3516","124553","16"
"793442373342724096","2016-11-01","rt colmorrisdavi why i defend anyon trump sue speak freeli","LisaMoraitis1","just democrat mother not singl twitter date site hard worker believ fair everyon love fulli resist","FL","10192","229828","94"
"793442381135695874","2016-11-01","rt vp penc clearwat ralli use bullhorn even power messag still clear","FjmunoMunoz","lutheran wife mother grandmoth maga trump","TX","1665","126917","941"
"793442378946383872","2016-11-01","rt nymag final octob surpris fbi probe trump russia tie","JohnWesleyShipp","actormusician facebook facebookcom instagram johnwesleyshippjr","NY","89948","50919","51"
"793442383853658116","2016-11-01","rt tackettdc latest upshotnyt forecast clinton chanc win","DamienMShirley","digit strategist email expert fundrais now middleseatco then bpimedia ccahdirect lcvoter mmfa thedemocrat hehi","WA","556","27716","3"
"793442381089701888","2016-11-01","rt mitchellvii the shock truth this surg trump collaps clinton noth to do fbi investig it alr","bmccraw62","truthseek trump support american proud","OH","31","5149","766"
"793442384969334784","2016-11-01","rt foxnew govmikehuckabe if ve ever dealt clinton machin know s alway selfpreserv hannit","bd05926","wife mother proud american a love care conserv love god famili friend usa","NJ","246","37171","1471"
"793442379172814848","2016-11-01","rt wikileak nytim law enforc offici say none investig found link mr trump russ","debgagahiggan","god potus usa believ need unit work togeth countri great american trump goat no list maga kag","CT","4822","151993","14245"
"793442381458661378","2016-11-01","rt trump visit russia mani time kgbfsb surveil everi time we know like usa https","TxsleuthUSA","dfw momgrandmom independ exgop nevertrump countryoverparti principlesfirst","TX","5926","411541","68"
"793442378002628608","2016-11-01","why matter clinton likabl ca nt help feel hillaryclinton man peopl would say tough rather unlik","LegitimateGeek","all decid time given us","NJ","681","43753","0"
"793442379143516160","2016-11-01","rt choosetobfre donnabrazil brianbeutl davidcorndc the truth back style","QBx2mom","huge footbal fan mom wife cathol","AL","302","15545","36"
"793442384013131776","2016-11-01","rt as usual like a boss hillaryforprison hillaryforpris maga wikileak draintheswamp","mary_marythe1","retir librarian","NC","377","31524","17"
"793442383199367168","2016-11-01","hillaryclinton hiiii re amaz ilysm know ll great presid bump trump ili hillari keep great work","chaunceys_bhoo_","i m christian love famili friend bae chaunceyotayi love ariana grand princ instagram chaunceyswifey kik chaunceyswif","SC","332","1939","0"
"793442381466959872","2016-11-01","rt jonfav paul ryan vote presidenti candid make racist comment brag commit sexual assault betterway ht","bonnie_berry","photograph austin love kid pet book good cup coffe laugh i snort marri jlobster noth troubl sheher","TX","521","21434","1867"
"793442380741382144","2016-11-01","rt cover amp investig all kind scheme decad never seen anyth like clinton cartel mani should be indi","TomMBell1","","FL","2129","48184","242"
"793442386286252032","2016-11-01","guypbenson hadasgold can explain comey decid american peopl did not need know trump s russian connect","NewsOfMideast","news middl east also tweet polit work expos truth trump i support elizabeth warren joe biden presid","OK","3206","454511","0"
"793442393806614528","2016-11-01","rt","peruchin54","","CA","149","44441","1"
"793442389151002624","2016-11-01","rt realdonaldtrump","texastwins2004","cindyism thepawningplann texastwinstv quot word redneckgranni lifequot","TX","19308","399557","1"
"793442386311516160","2016-11-01","rt realdonaldtrump wow lead abc washingtonpost poll gone point two week most crook hil","Sport_Daddy","proud us citizen via legal immigr freespeech christian prolif maga potus realdonaldtrump tngolf antira bad speller","TN","3861","28193","14146"
"793442393517424641","2016-11-01","rt teamtrump crook here clinton free privat jet scam work","wendyhullfish","","NJ","258","5870","526"
"793442385409761281","2016-11-01","samantha bee real substanti theori donald trump illiter","digg","what internet talk right tip diggcom tweet diggsupport help","NY","1322871","84294","11"
"793442385292173312","2016-11-01","rt teamtrump crook here clinton free privat jet scam work","kritter321","fiction writer","CO","16","2456","526"
"793442395186618368","2016-11-01","rt jonfav paul ryan vote presidenti candid make racist comment brag commit sexual assault betterway ht","nickypetersen","proud mom spunki boy phd studentmus love free think anim love immigr a blue bleed proud liber live bright red state","WY","1476","28011","1867"
"793442398600699904","2016-11-01","rt wikileak nytim law enforc offici say none investig found link mr trump russ","Democratsuck","news news polit news","CO","7","1206","14245"
"793442399322271744","2016-11-01","rt gatewaypundit break trump take lead first time abcwapo poll hillari drop point day","Dishmail","","MI","357","23036","100"
"793442400639127553","2016-11-01","rt easyhandoff pleas presid trump pardon young man","Alasken12","famili countri constitut conserv follow parler maga cruzcrew fb genflynn alvedack kevincork nickadamsinusa realdrgina","TN","21105","67768","1"
"793442393823387649","2016-11-01","rt joshgremillion newtgingrich no matter good elect result crimin system grind hanniti","Tglain","","FL","637","55954","537"
"793442395354304513","2016-11-01","rt power video father kayla mueller brutal rape murder isi endors donald trump","GodsGotThis45","ca nt believ much i freak love appreci my presid qanon draintheswamp lockherup pedog buildthewal backtheblu maga","TX","3850","69898","63"
"793442400316391424","2016-11-01","rt mmflint tooear victori pronounc ceas but sink despair paralyz fear wo nt work either stand amp","metrofla","entertain soley interest entertain","FL","700","307809","403"
"793442399192227841","2016-11-01","rt jewhaditm investig donald trump fbi see no clear link russia via nytim","Patriot_Mom_17","usaf vetmarriedpatriot babi maga kag go dawg i do not fb lock acct list no train play nice","GA","22985","198192","9"
"793442400282746880","2016-11-01","brig gen john douglass usaf ret russian love realdonaldtrump","BridgeProject21","hold realdonaldtrump administr account","WA","24603","16423","51"
"793442406448365572","2016-11-01","i mean good thing pollster censor poll base pollster say","williamjordann","dem pollster gsg bakersfield nativ","WA","16016","45849","1"
"793442408197398528","2016-11-01","rt usaneedstrump when investig donald trump goe horribl wrong tuesdaymotiv hillaryclinton your bad debunk","dancingpolitics","rolltid alabama","AL","594","7149","1322"
"793442402908381184","2016-11-01","rt johnfund does anyon think would nt firestorm demand reinc priebus resign rnc chair done","Expedition1Eric","maga support blue support our arm forc bsa fish scuba die hard trump support gop constitut","NY","1054","99830","742"
"793442409963290624","2016-11-01","rt trumpsuperpac after investig donald trump we know the dam is about to break trumptrain votetrump maga trump","t134rwghtyi","i m honest big mouth","FL","1068","2496","204"
"793442409061507072","2016-11-01","the view western pa if america s gun debat shift us senat race open shot","tombenning","report the dalla morn news vol fan gamecock alum","WA","3443","11037","4"
"793442406544924672","2016-11-01","rt rafalhil jamescarvill tell like fbi hous republican kgb tri affect elect our democraci","mary_swilling","grammi fdr dem porphyria atheist historian phdabd forev resist pru wearethesupermajor flamingfeminist antiracist","SC","12750","311828","1327"
"793442407304028160","2016-11-01","one trump famous loophol nevertrump imwithh clintonkain","rrhoop","no list grandma theresist demforc uniteblu democrat liber independ trump resist trumprussia russiag","OH","855","8301","0"
"793442407626989568","2016-11-01","williegeist mikebarnicl joenbc morningmika markhalperin rosierifka why wo nt comey releas ltr t","lparker650","the fairest love faith famili friend small busi owner enjoy sport travel polit classic music","OH","76","10323","0"
"793442404565069825","2016-11-01","rt realjameswood clinton aid left classifi info behind china trip these idiot like keystonekop","steve62269","born pa son brother veteran husband father american god famili countri it s better sorri sorri nt phd sensum communem","IL","317","39461","2971"
"793442410588086272","2016-11-01","rt realdonaldtrump wow lead abc washingtonpost poll gone point two week most crook hil","traney81","endur fit coach","MO","26","37","14146"
"793442403873095681","2016-11-01","rt hillaryclinton donald trump s equal pay plan women you re gon na make good job","VmkellerVanessa","mother wife daughter sister human being breast cancer survivor","FL","450","90023","1719"
"793442416682414081","2016-11-01","rt trishadicienzo loretta lynch never imparti come bill hillari clinton they we deplor know","majord2102","happili marri best friend marin offic mustang maga dedic american way life my oath expir date","LA","7573","60757","6"
"793442413847076864","2016-11-01","crazi hillari want trump disclos tax return no hillari he is within the law a place seem","Lone_Star_Derek","maga kag le buildthewal deplor texa peac offic sgt ret never forget sgt gregori hunter eow","TX","3931","91500","0"
"793442415302639616","2016-11-01","rt weneedtrump top charg hillari clinton could face while presid","northbeachsusan","love america presid donald j trump first famili nobodi perfect we work maga avoid destruct homeland no dm no list","NJ","2375","23874","109"
"793442420092526592","2016-11-01","rt realdonaldtrump crook hillari allow run presid she delet email after get subpoena u","glitterbugusa","","FL","263","656","20320"
"793442412953763841","2016-11-01","rt actualflatticus gee s almost like surrog leak press bad way run campaign","coniinthegarden","nodapl","NY","800","80348","15"
"793442420205711360","2016-11-01","rt lindasuhl why nt hillari clinton take action protect young girl weiner why instead access secur doc","onthesoundshore","small busi farmer rn hobbi historian trump support day southern baptist will block demoncrap anyon call potus trump liar","NC","3152","71937","451"
"793442411641012224","2016-11-01","rt obama predict clinton version of birther would be sexism video via tpm tell potus","BegiiiGiles","","WA","947","378911","134"
"793442413561929728","2016-11-01","rt foxnew newtgingrich no matter good elect result crimin system grind hanniti https","bd05926","wife mother proud american a love care conserv love god famili friend usa","NJ","246","37171","396"
"793442415415816192","2016-11-01","rt trumpsuperpac hillari tri smear trump russia accord nytim fbi investig trump amp see link","RayJeffrey4","usa patriot trump for potus stop social now proud american pc is for the weak stop the left to save the usa i follow back all that follow me maga","NC","1603","36565","99"
"793442414048444417","2016-11-01","not outrag uncomfort howardkurtz we knew along proof action scream louder word","kittenkk","maga polit news junki search truth pa resid let s join togeth share fact rt s do notendors knowledg power","PA","2993","243609","0"
"793442414493130752","2016-11-01","trump say repeat hillari senat never anyth chang tax code exploit actual","DreadPhil1","professor histori phd univers london secular humanist those principl nt like well i ve got other groucho marx","NY","372","29331","0"
"793442414518149120","2016-11-01","rt anneapplebaum russian businessman boast secur hundr million dollar russian money trump","my2twh","i theresist grandma love ppl anim planet notrumpnokkknofacistusa itmfa guncontrolnow bringboblevinsonhom","MI","2213","307467","988"
"793442413981343745","2016-11-01","respect paul ryan proverb biblestoriesfortrump christian","GarrettSOtt","cultiv awesom chief perplexor offic","MA","117","2732","0"
"793442415038328832","2016-11-01","rt ppollingnumb nation rasmussen track poll clinton trump johnson stein a point shift toward trump day https","WitchIrish","to anyon speak ill may bless less may troubl noth sad come thru door","MD","350","11446","187"
"793442427323445248","2016-11-01","rt iowahawkblog break trump lead latest poll shutin landlin desper talk stranger","MichaelWWatson","armi vet retir nypd conserv christian","VA","54","878","207"
"793442427323486208","2016-11-01","compassiom compassio rio you re wonder elect is rig fact","EMTalkery","novel vid w john cullum","NY","8442","352370","0"
"793442423817076736","2016-11-01","rt jysexton there s gather proof trump s campaign partner russia this unpreced s unfathoma","louwho27","trump will die in jail","FL","656","40160","147"
"793442423141785600","2016-11-01","rt governortomwolf elect day right around corner follow along elect day guid make plan vote htt","PaHouseDems","work put peopl famili first follow us facebook instagram pahousedem","PA","24687","33687","12"
"793442423905157120","2016-11-01","rt donaldjtrumpjr but bill gave figur speech state dept hrc sell russia us uranium stock paytoplay ht","jewel722","life is short jewel for trump","CA","530","36542","2697"
"793442423120629760","2016-11-01","rt mitchellvii as pastor darrel scott said show last night mani black voter nt talk public support","TxTrumpMom","how refresh presid deliv campaign promis proud block rosi","TX","5135","6943","642"
"793442421275320322","2016-11-01","rt daveweigel anyway nobodi s ever elect bet year philli dem forget gotv","RedDogRunFarm","behaviorist polici wonk campaign junki","VA","147","3743","48"
"793442428204224512","2016-11-01","poll clinton lead trump virginia","BlueJewz","democraticliber lean american jew liber jew worldwid friend alliesw proud support israel beacon liber democraci middl east","NY","24","85","0"
"793442418603556864","2016-11-01","bosnerdley i ca nt imagin trump cultiv anyon","claytonryan7","southern wasp femal least i femal thing go also proud retire","FL","518","10948","0"
"793442421401128961","2016-11-01","rt mamadoxi firework command presid trump","kernolsooner","i dream job thing cloud msft appl amzn ibm x file clerk tssci clearanc navyvet randpaulfan redneck instablock","OK","4035","116753","2"
"793442423905017857","2016-11-01","shhiiiiiitttt umm","asseatermarco","high low inbetween","CA","103","5885","0"
"793442423946948608","2016-11-01","rt wikileak leak email reveal googl boss involv with clinton campaign sinc more","KevinHardest","avid trump support bestpresidentev btw i home taught cook cater chuga chuga choo choo","IN","3364","89251","9610"
"793442427902234624","2016-11-01","billkristol abcpolit abc it only poll show trump ahead","3asnatnz","fbr foster adopt parent advoc foodi pol junki mama loveislov autismawar resist gunreformnow equal right all","FL","1946","12996","0"
"793442432780111872","2016-11-01","forget trump v clinton here s campaign watch coeur carsten lead candid head bis","NHendersonWSJ","wall street journal econom editor rts endors contact nellhenderson wsjcom","WA","7116","35960","1"
"793442431068991489","2016-11-01","rt hillari clinton reckless left classifi document hotel room china she unfit presid we ca nt","rightroadnow","a power new conserv movement emerg worldpleas share vote part my instagram acct close lack pc badg honor","NY","2552","39734","549"
"793442432880898049","2016-11-01","rt break anoth dem board donald trump train get lost swamp chris mathew endors trump buh","face23785","retir air forc vet astronomi enthusiast support libertarian","PA","236","34912","460"
"793442436420870144","2016-11-01","rt azi nyt big amp good stori trump tax word he deduct somebodi els loss","DamienMShirley","digit strategist email expert fundrais now middleseatco then bpimedia ccahdirect lcvoter mmfa thedemocrat hehi","WA","556","27716","1022"
"793442429353406464","2016-11-01","rt foxandfriend yesterday clinton act like nt know huma abedin laughabl she closer aid tgow","GvilleFloGirl","walkaway","FL","2577","14057","1010"
"793442435217010689","2016-11-01","rt thehil new poll more voter say clinton qualiti presid","RESIST_45th","do no harm take no shit i stand peopl","WA","1165","54569","69"
"793442432272699393","2016-11-01","rt andrebauersc","carriealmom","we live amaz time","AL","403","41762","2"
"793442431161237504","2016-11-01","rt kellyannepol poll vault abc poll realdonaldtrump lead time sinc may trump clinton djt day","Sport_Daddy","proud us citizen via legal immigr freespeech christian prolif maga potus realdonaldtrump tngolf antira bad speller","TN","3861","28193","4056"
"793442434399215617","2016-11-01","presid trump unpardon put bill jail","JLVazquez06","","NY","2108","122195","0"
"793442436248809472","2016-11-01","rt mitchellvii nytim say trump link russia one exampl dem leadership given hillari","Tglain","","FL","637","55954","1533"
"793442436391501825","2016-11-01","rt newsweek trump su four state alleg voter intimid effort","joankaufman","adopte liber alli sheher author call me ella jewish adopte s search memoir","WA","543","9273","811"
"793442434617266176","2016-11-01","rt votinginfo how onlin platform amp state elect offici help voter get poll via hhhelecti","PewStates","data research polici recommend pewtrust plus the latest state govern trend via pew statelin news servic","WA","19588","33858","7"
"793442428921544713","2016-11-01","rt ericbyl spent halloween trump ralli i got lousi predict trump elect god","Gcf1517","woman trump join sept maga","NY","1924","89133","26"
"793442429957529600","2016-11-01","the problem trump s plan save social secur cnnmoney","MayaMacGuineas","presid budgethawk fixthedebt","WA","6379","2703","1"
"793442444343934976","2016-11-01","rt trumpsuperpac after investig donald trump we know the dam is about to break trumptrain votetrump maga trump","jerrynevermind","never trust politician","NY","235","7501","204"
"793442440787193857","2016-11-01","rt realdonaldtrump crook hillari allow run presid she delet email after get subpoena u","steve62269","born pa son brother veteran husband father american god famili countri it s better sorri sorri nt phd sensum communem","IL","317","39461","20320"
"793442437754519552","2016-11-01","rt christinawilki new fbi email news impact clinton poll number","bannerite","swatt stophat aclu stopseparatingfamili antigop resist demforc itsmybodi nastywoman","IL","89738","796249","28"
"793442445048635392","2016-11-01","rt kimdotcom there s unpublish materi yet come clinton serious troubl","GodandtheBear","us puertorican libertarian socialist if i see tweet god anti socialist propaganda russia mania i unfollow u bernieorbust","PA","16367","355540","4522"
"793442443441995776","2016-11-01","peopl shape elect pastor mark burn","thechuckmoore91","built busi build excit compani save busi owner thousand conserv christian children grandchildren","TX","10479","10858","6"
"793442443785965568","2016-11-01","realdonaldtrump fake realli big crook tie russian bank own govt pay fed tax sex","vickieclayb","interest includ outdoor experi polit imwithh humanrightsreveryonesrg disarmh liber climatechang resist believ justic","OK","1570","67954","0"
"793442449171501056","2016-11-01","rt diamondandsilk yes trump train set alarm prayer chain video","ThePaulaJones","mom three kind heart handsom boy my favorit thing decor plant flower moon star gaze exercis","AR","19275","1757","1003"
"793442448936734720","2016-11-01","hillaryclinton lier way loos cheat crook lier one believ come mouth bring crook dem","Jawizzard","believ congression term limit now believ import elect yrs","FL","38","1956","0"
"793442445962776578","2016-11-01","the end world","TnGovern","takebackthesen","LA","4098","45727","2"
"793442447531601920","2016-11-01","rt andrebauersc","carriealmom","we live amaz time","AL","403","41762","1"
"793442450241093632","2016-11-01","rt trumptbird trump support peterthiel say i politician but neither donald trump he builder s time rebu","t134rwghtyi","i m honest big mouth","FL","1068","2496","65"
"793442446436818944","2016-11-01","white nationalist launch new protrump ad utah target evan mcmullin s mom","UnbrokenSpirit2","liber progress anim lover forev hillari support fan sick tire rightw lie hate obstruct never trump","MN","4204","45241","0"
"793442446093025281","2016-11-01","rt ruthdavidsonmsp in world donald trump run presid britain moral duti lead via tel","capucius","alway someth blogger cook expert anyth","NY","165","19126","72"
"793442449481867264","2016-11-01","he s prick","kathyru1","i m vietnam era navi vet embarrass danger world resist resist","IN","1835","113070","0"
"793442452938121216","2016-11-01","rt chrisjzullo hillari clinton allow use person email transmit classifi inform hillaryforpris imwithh ne","janiesm52444280","","KY","84","2784","158"
"793442448613703681","2016-11-01","rt silerabbit the clinton foundat bare discuss s ampl dirt wikileak jail hillari","krizanac31","photograph green mt photo","VT","1610","67750","202"
"793442449506971648","2016-11-01","rt azi nyt big amp good stori trump tax word he deduct somebodi els loss","Faye94348362","writer polit junki educ","NV","123","11741","1022"
"793442450270330880","2016-11-01","rt jmsexton wit trump also rape rs imwithh uniteblu ncpol","simpostings","gradcoast carolina univ obama s candidacypresid still inspir hope chang i look","IL","1076","92040","6"
"793442447758020608","2016-11-01","rt redstat break with nation group miami lgbt group endors trump","William14843942","support god constitut common sens idea trump maga if want decent discuss wo blather","OH","299","19145","173"
"793442456201154560","2016-11-01","rt simpost need investig rapechargesagainsttrump tooh s presidenti candid amp ve vet long ago they lower","sgisresistance","loud speak my mind u do nt like it then do nt follow me hate racism impeachtrump familiesbelongtogeth muellertim neveragain pru","CA","11957","36862","2"
"793442457681702912","2016-11-01","rt peterdaou clinton campaign jawdrop doubl standard comey would hide russian meddl","NewsOfMideast","news middl east also tweet polit work expos truth trump i support elizabeth warren joe biden presid","OK","3206","454511","368"
"793442455689498624","2016-11-01","they ll realli think f d hullabaloo email","ArthurLake1","","MA","2662","34326","0"
"793442460726923268","2016-11-01","rt new poll clinton doubl digit pennsylvania extrem hard trump win without","DaveEsporado","centrist do toler fearmong liar scienc denier bigot zealot left right proud nonno grandkid love penn state harleysjo","PA","1047","98773","614"
"793442458893897728","2016-11-01","rt thebaxterbean trump deleteddestroy email evid in lawsuit after judg order him to hand over sever year worth","DawnNeufeld","wife mom attorney actress tv host ucla bruin ucdavislaw footballw mrsfrisco autismwarrior","TX","12403","100038","636"
